,Ano,ID Eleccion,ID Region,Region,Territorio,Candidato,Sexo,Edad,ID Partido,Partido
2521,2017,diputados,8.0,del biobio,distrito no 21,alfonso belmar rodriguez,hombre,49,pev,partido ecologista verde
2522,2017,diputados,8.0,del biobio,distrito no 21,jorge bustos mellado,hombre,28,pev,partido ecologista verde
2523,2017,diputados,8.0,del biobio,distrito no 21,sandra oliva jimenez,mujer,52,igualdad,partido igualdad
2525,2017,diputados,8.0,del biobio,distrito no 21,carla bosselin zuniga,mujer,34,igualdad,partido igualdad
2527,2017,diputados,8.0,del biobio,distrito no 21,jose perez arriagada,hombre,76,prs,partido radical socialdemocrata
2528,2017,diputados,8.0,del biobio,distrito no 21,oscar  cabrera ortiz,hombre,51,prs,partido radical socialdemocrata
2529,2017,diputados,8.0,del biobio,distrito no 21,manuel monsalve benavides,hombre,52,ps,partido socialista de chile
2530,2017,diputados,8.0,del biobio,distrito no 21,roberto poblete zapata,hombre,62,ind,independiente
2531,2017,diputados,8.0,del biobio,distrito no 21,jorge gonzalez castillo,hombre,59,pcch,partido comunista de chile
2532,2017,diputados,8.0,del biobio,distrito no 21,rodrigo daroch yanez,hombre,41,ppd,partido por la democracia
2533,2017,diputados,8.0,del biobio,distrito no 21,joanna perez olea,mujer,41,pdc,partido democrata cristiano
2534,2017,diputados,8.0,del biobio,distrito no 21,juan benedicto macaya miranda,hombre,65,pdc,partido democrata cristiano
2535,2017,diputados,8.0,del biobio,distrito no 21,patricio  pinilla valencia,hombre,48,pdc,partido democrata cristiano
2536,2017,diputados,8.0,del biobio,distrito no 21,cristobal urruticoechea rios,hombre,41,rn,renovacion nacional
2537,2017,diputados,8.0,del biobio,distrito no 21,marlene guzman kramer,mujer,48,rn,renovacion nacional
2538,2017,diputados,8.0,del biobio,distrito no 21,ivan norambuena farias,hombre,59,udi,union democrata independiente
2539,2017,diputados,8.0,del biobio,distrito no 21,maria carolina rios aycaguer,mujer,53,udi,union democrata independiente
2540,2017,diputados,8.0,del biobio,distrito no 21,rene nunez avila,hombre,46,evopoli,evolucion politica
2541,2017,diputados,8.0,del biobio,distrito no 21,carla ceballos santibanez,mujer,29,ind,independiente
2543,2017,diputados,9.0,de la araucania,distrito no 22,jenny beatriz rivera munoz,mujer,29,ph,partido humanista
2545,2017,diputados,9.0,de la araucania,distrito no 22,guillermo jaramillo salazar,hombre,62,ppd,partido por la democracia
2547,2017,diputados,9.0,de la araucania,distrito no 22,andrea saavedra teigue,mujer,35,ps,partido socialista de chile
2548,2017,diputados,9.0,de la araucania,distrito no 22,pamela soledad ovalle quiroz,mujer,34,ps,partido socialista de chile
2549,2017,diputados,9.0,de la araucania,distrito no 22,mario artidoro venegas cardenas,hombre,59,pdc,partido democrata cristiano
2550,2017,diputados,9.0,de la araucania,distrito no 22,juan francisco chodiman torres,hombre,53,pdc,partido democrata cristiano
2551,2017,diputados,9.0,de la araucania,distrito no 22,rayen  ingles hueche,mujer,42,pdc,partido democrata cristiano
2552,2017,diputados,9.0,de la araucania,distrito no 22,gregorio de la maza larrain,hombre,48,udi,union democrata independiente
2553,2017,diputados,9.0,de la araucania,distrito no 22,gloria naveillan arriagada,mujer,57,udi,union democrata independiente
2555,2017,diputados,9.0,de la araucania,distrito no 22,maria soledad castillo henriquez,mujer,49,rn,renovacion nacional
2556,2017,diputados,9.0,de la araucania,distrito no 22,jorge  rathgeb schifferli,hombre,49,rn,renovacion nacional
2559,2017,diputados,9.0,de la araucania,distrito no 23,pamela alejandra garces zuniga,mujer,35,ind,independiente
2560,2017,diputados,9.0,de la araucania,distrito no 23,paola alejandra santibanez riffo,mujer,33,ind,independiente
2561,2017,diputados,9.0,de la araucania,distrito no 23,nills mary cid caceres,mujer,51,pp,partido progresista
2562,2017,diputados,9.0,de la araucania,distrito no 23,felipe fabian valdebenito leiva,hombre,29,ph,partido humanista
2563,2017,diputados,9.0,de la araucania,distrito no 23,jose  ancalao gavilan,hombre,28,ph,partido humanista
2564,2017,diputados,9.0,de la araucania,distrito no 23,lissette  godoy antiqueo,mujer,45,ind,independiente
2567,2017,diputados,9.0,de la araucania,distrito no 23,ivan  cerda zuniga,hombre,53,amplitud,amplitud
2568,2017,diputados,9.0,de la araucania,distrito no 23,edgardo hugo sepulveda hachigur,hombre,45,ind,independiente
2569,2017,diputados,9.0,de la araucania,distrito no 23,erika maria chavez cona,mujer,35,ind,independiente
2570,2017,diputados,9.0,de la araucania,distrito no 23,claudia lorena subiabre mayorga,mujer,49,amplitud,amplitud
2571,2017,diputados,9.0,de la araucania,distrito no 23,victor  seguel henriquez,hombre,64,amplitud,amplitud
2572,2017,diputados,9.0,de la araucania,distrito no 23,richard caifal piutrin,hombre,45,ind,independiente
2573,2017,diputados,9.0,de la araucania,distrito no 23,ricardo  celis araya,hombre,62,ppd,partido por la democracia
2574,2017,diputados,9.0,de la araucania,distrito no 23,jose francisco montalva feuerhake,hombre,32,ppd,partido por la democracia
2575,2017,diputados,9.0,de la araucania,distrito no 23,fernando meza moncada,hombre,71,prs,partido radical socialdemocrata
2576,2017,diputados,9.0,de la araucania,distrito no 23,mario hernan gonzalez rebolledo,hombre,55,prs,partido radical socialdemocrata
2577,2017,diputados,9.0,de la araucania,distrito no 23,andrea mercado betanzo,mujer,35,ind,independiente
2578,2017,diputados,9.0,de la araucania,distrito no 23,rodrigo gonzalez lopez,hombre,62,ps,partido socialista de chile
2579,2017,diputados,9.0,de la araucania,distrito no 23,ximena onate avila,mujer,46,ps,partido socialista de chile
2580,2017,diputados,9.0,de la araucania,distrito no 23,tamara torres huechucura,mujer,29,pcch,partido comunista de chile
2582,2017,diputados,9.0,de la araucania,distrito no 23,hilda horta rivera,mujer,63,pdc,partido democrata cristiano
2584,2017,diputados,9.0,de la araucania,distrito no 23,andres molina magofke,hombre,54,evopoli,evolucion politica
2585,2017,diputados,9.0,de la araucania,distrito no 23,sebastian alvarez ramirez,hombre,47,evopoli,evolucion politica
2586,2017,diputados,9.0,de la araucania,distrito no 23,marisol rozas valenzuela,mujer,44,ind,independiente
2587,2017,diputados,9.0,de la araucania,distrito no 23,rene manuel garcia garcia,hombre,67,rn,renovacion nacional
2588,2017,diputados,9.0,de la araucania,distrito no 23,miguel  mellado suazo,hombre,58,rn,renovacion nacional
2590,2017,diputados,9.0,de la araucania,distrito no 23,henry leal bizama,hombre,45,udi,union democrata independiente
2591,2017,diputados,9.0,de la araucania,distrito no 23,kurt  horta caceres,hombre,67,udi,union democrata independiente
2592,2017,diputados,9.0,de la araucania,distrito no 23,rene saffirio espinoza,hombre,62,ind,independiente
2593,2017,diputados,9.0,de la araucania,distrito no 23,patricio rivas gatica,hombre,49,ind,independiente
2594,2017,diputados,10.0,de los lagos,distrito no 25,ruth seemann barria,mujer,52,pp,partido progresista
2595,2017,diputados,10.0,de los lagos,distrito no 25,jose manuel santana aburto,hombre,21,ind,independiente
2596,2017,diputados,10.0,de los lagos,distrito no 25,sonia elizabeth silva torres,mujer,56,ind,independiente
2597,2017,diputados,10.0,de los lagos,distrito no 25,alicia noemi marin sotomayor,mujer,34,pp,partido progresista
2598,2017,diputados,10.0,de los lagos,distrito no 25,pamela beatriz leal gatica,mujer,43,poder,poder
2599,2017,diputados,10.0,de los lagos,distrito no 25,german rodrigo cartes oyarzo,hombre,42,ind,independiente
2600,2017,diputados,10.0,de los lagos,distrito no 25,catalina andrea yovane garcia,mujer,41,ind,independiente
2601,2017,diputados,10.0,de los lagos,distrito no 25,maria ignacia buono-core barroilhet,mujer,35,ind,independiente
2602,2017,diputados,10.0,de los lagos,distrito no 25,claude  routhier cartes,hombre,36,ind,independiente
2603,2017,diputados,10.0,de los lagos,distrito no 25,jorge rene tejeda roa,hombre,51,ind,independiente
2604,2017,diputados,10.0,de los lagos,distrito no 25,carolina leticia dupuy guarda,mujer,35,ind,independiente
2605,2017,diputados,10.0,de los lagos,distrito no 25,rodrigo andres moreno orellana,hombre,39,ciudadanos,ciudadanos
2606,2017,diputados,10.0,de los lagos,distrito no 25,rodrigo alejandro toledo del rio,hombre,38,drp,democracia regional patagonica
2607,2017,diputados,10.0,de los lagos,distrito no 25,kassandra tabatta munoz avila,mujer,35,drp,democracia regional patagonica
2609,2017,diputados,10.0,de los lagos,distrito no 25,maria jose levicoi ovando,mujer,22,ind,independiente
2610,2017,diputados,10.0,de los lagos,distrito no 25,alejandra daniela arcos rosas,mujer,34,ind,independiente
2611,2017,diputados,10.0,de los lagos,distrito no 25,margarita perez valdes,mujer,58,pcch,partido comunista de chile
2612,2017,diputados,10.0,de los lagos,distrito no 25,catalina velasquez flores,mujer,33,pcch,partido comunista de chile
2613,2017,diputados,10.0,de los lagos,distrito no 25,fidel espinoza sandoval,hombre,47,ps,partido socialista de chile
2614,2017,diputados,10.0,de los lagos,distrito no 25,emilia iris nuyado ancapichun,mujer,49,ps,partido socialista de chile
2615,2017,diputados,10.0,de los lagos,distrito no 25,gustavo salvo pereira,hombre,61,ind,independiente
2616,2017,diputados,10.0,de los lagos,distrito no 25,sergio rodrigo ojeda uribe,hombre,74,pdc,partido democrata cristiano
2618,2017,diputados,10.0,de los lagos,distrito no 25,marianela huenchor huenchor,mujer,52,pdc,partido democrata cristiano
2619,2017,diputados,10.0,de los lagos,distrito no 25,miguel arredondo orellana,hombre,34,pdc,partido democrata cristiano
2620,2017,diputados,10.0,de los lagos,distrito no 25,javier hernandez hernandez,hombre,63,udi,union democrata independiente
2621,2017,diputados,10.0,de los lagos,distrito no 25,soraya said teuber,mujer,39,ind,independiente
2622,2017,diputados,10.0,de los lagos,distrito no 25,amanda milosevich pepper,mujer,42,evopoli,evolucion politica
2623,2017,diputados,10.0,de los lagos,distrito no 25,harry jurgensen rundshagen,hombre,49,rn,renovacion nacional
2624,2017,diputados,10.0,de los lagos,distrito no 25,andrea rosmanich rojas,mujer,44,rn,renovacion nacional
2625,2017,diputados,10.0,de los lagos,distrito no 25,luis  abarca azocar,hombre,49,ind,independiente
2626,2017,diputados,10.0,de los lagos,distrito no 26,raul oliva camadro,hombre,72,pp,partido progresista
2628,2017,diputados,10.0,de los lagos,distrito no 26,maria gladis oyarzo zuniga,mujer,61,pp,partido progresista
2629,2017,diputados,10.0,de los lagos,distrito no 26,paula millacura torres,mujer,37,pp,partido progresista
2630,2017,diputados,10.0,de los lagos,distrito no 26,oscar patricio macias macias,hombre,31,pp,partido progresista
2631,2017,diputados,10.0,de los lagos,distrito no 26,francisco bucat oviedo,hombre,68,ind,independiente
2632,2017,diputados,10.0,de los lagos,distrito no 26,alejandro javier bernales maldonado,hombre,38,pl,partido liberal de chile
2633,2017,diputados,10.0,de los lagos,distrito no 26,ivonne lecaros sandoval,mujer,48,ind,independiente
2634,2017,diputados,10.0,de los lagos,distrito no 26,ricardo caceres olave,hombre,61,poder,poder
2635,2017,diputados,10.0,de los lagos,distrito no 26,susan angelica ponce jara,mujer,44,poder,poder
2636,2017,diputados,10.0,de los lagos,distrito no 26,sandra paola vega oyarzo,mujer,49,pev,partido ecologista verde
2637,2017,diputados,10.0,de los lagos,distrito no 26,eduardo antonio ocampo castillo,hombre,28,ind,independiente
2638,2017,diputados,10.0,de los lagos,distrito no 26,alexis marcelo barria maldonado,hombre,27,ciudadanos,ciudadanos
2639,2017,diputados,10.0,de los lagos,distrito no 26,carolina alejandra pino collado,mujer,37,ciudadanos,ciudadanos
2640,2017,diputados,10.0,de los lagos,distrito no 26,maria oriana perez baez,mujer,51,ciudadanos,ciudadanos
2641,2017,diputados,10.0,de los lagos,distrito no 26,luis felipe vergara maldonado,hombre,46,ciudadanos,ciudadanos
2642,2017,diputados,10.0,de los lagos,distrito no 26,nelson guzman caceres,hombre,47,todos,todos
2643,2017,diputados,10.0,de los lagos,distrito no 26,marva  vargas alvarado,mujer,58,ind,independiente
2644,2017,diputados,10.0,de los lagos,distrito no 26,jose roberto aburto barria,hombre,46,drp,democracia regional patagonica
2645,2017,diputados,10.0,de los lagos,distrito no 26,zandra esther parisi fernandez,mujer,53,drp,democracia regional patagonica
2646,2017,diputados,10.0,de los lagos,distrito no 26,maria patricia pascuales gutierrez,mujer,52,drp,democracia regional patagonica
2647,2017,diputados,10.0,de los lagos,distrito no 26,hector leonardo aguilera mayorga,hombre,46,drp,democracia regional patagonica
2648,2017,diputados,10.0,de los lagos,distrito no 26,erika andrea guaiquin guaiquin,mujer,23,ind,independiente
2649,2017,diputados,10.0,de los lagos,distrito no 26,ana maria calisto ramirez,mujer,44,ind,independiente
2650,2017,diputados,10.0,de los lagos,distrito no 26,claudio oyarzun carcamo,hombre,39,ppd,partido por la democracia
2651,2017,diputados,10.0,de los lagos,distrito no 26,gloria patricia gonzalez saez,mujer,53,ppd,partido por la democracia
2652,2017,diputados,10.0,de los lagos,distrito no 26,jenny  alvarez vera,mujer,43,ps,partido socialista de chile
2653,2017,diputados,10.0,de los lagos,distrito no 26,ramon  espinoza sandoval,hombre,55,ps,partido socialista de chile
2654,2017,diputados,10.0,de los lagos,distrito no 26,carlos eduardo contreras oyarzun,hombre,34,prs,partido radical socialdemocrata
2655,2017,diputados,10.0,de los lagos,distrito no 26,claudio martinez labra,hombre,69,pdc,partido democrata cristiano
2656,2017,diputados,10.0,de los lagos,distrito no 26,gabriel hector ascencio mansilla,hombre,64,pdc,partido democrata cristiano
2657,2017,diputados,10.0,de los lagos,distrito no 26,alejandro santana tirachini,hombre,52,rn,renovacion nacional
2658,2017,diputados,10.0,de los lagos,distrito no 26,carlos ignacio kuschel silva,hombre,64,rn,renovacion nacional
2659,2017,diputados,10.0,de los lagos,distrito no 26,jose  segura diaz,hombre,69,rn,renovacion nacional
2660,2017,diputados,10.0,de los lagos,distrito no 26,marisol turres figueroa,mujer,53,udi,union democrata independiente
2661,2017,diputados,10.0,de los lagos,distrito no 26,francisco  munoz le-breton,hombre,41,udi,union democrata independiente
2662,2017,diputados,10.0,de los lagos,distrito no 26,orieta  gonzalez maturana,mujer,58,udi,union democrata independiente
2663,2017,diputados,11.0,de aysen del general carlos ibanez del campo,distrito no 27,eduardo  romo lafoy,hombre,51,ind,independiente
2664,2017,diputados,11.0,de aysen del general carlos ibanez del campo,distrito no 27,sara  martinez mondelo,mujer,44,ind,independiente
2665,2017,diputados,11.0,de aysen del general carlos ibanez del campo,distrito no 27,victor manuel borquez fincke,hombre,68,ciudadanos,ciudadanos
2666,2017,diputados,11.0,de aysen del general carlos ibanez del campo,distrito no 27,marisol lusdemia pinilla vejar,mujer,52,ciudadanos,ciudadanos
2667,2017,diputados,11.0,de aysen del general carlos ibanez del campo,distrito no 27,elson borquez yanez,hombre,38,drp,democracia regional patagonica
2668,2017,diputados,11.0,de aysen del general carlos ibanez del campo,distrito no 27,pedro antonio vergara rojas,hombre,49,drp,democracia regional patagonica
2669,2017,diputados,11.0,de aysen del general carlos ibanez del campo,distrito no 27,jessica andrea torres borquez,mujer,32,ind,independiente
2670,2017,diputados,11.0,de aysen del general carlos ibanez del campo,distrito no 27,tamara andrea espinoza gutierrez,mujer,27,drp,democracia regional patagonica
2671,2017,diputados,11.0,de aysen del general carlos ibanez del campo,distrito no 27,jorge calderon nunez,hombre,37,prs,partido radical socialdemocrata
2672,2017,diputados,11.0,de aysen del general carlos ibanez del campo,distrito no 27,marisol martinez sanchez,mujer,54,ps,partido socialista de chile
